"","x"
"1","1500011B03Rik"
"2","Aloxe3"
"3","Anxa1"
"4","B130046B21Rik"
"5","Ccdc148"
"6","Crispld2"
"7","Foxp4"
"8","Gm9866"
"9","Gpr182"
"10","Grik1"
"11","Idh1"
"12","Klhdc8a"
"13","L3mbtl2"
"14","Naa80"
"15","Nagk"
"16","Ngfr"
"17","Npas3"
"18","Optn"
"19","Piezo2"
"20","Pkib"
"21","Plppr3"
"22","Pnma3"
"23","Rimklb"
"24","S100a11"
"25","Sdr42e1"
"26","Tapbpl"
"27","Tbata"
"28","Tfpi"
